MAINTENANCE_021,HIGHWAY_DISTRICT_002,YEAR_BUILT_027,ADT_029,YEAR_ADT_030,MEMBRANE_TYPE_108B,SURFACE_TYPE_108A,DECK_STRUCTURE_TYPE_107,YEAR_RECONSTRUCTED_106,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,INVENTORY_RATING_066,OPERATING_RATING_064,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062
1.0,13.0,1972.0,11493.0,2020.0,0,6,1,0.0,7,9,32.7,54.4,5.0,2.0,26.5,57.0,13.0,13.5,7,8,7,N,N
1.0,13.0,2001.0,1000.0,2010.0,N,N,N,0.0,6,N,32.7,54.4,1.0,19.0,2.1,7.6,0.0,0.0,N,N,N,7,6
1.0,13.0,1976.0,17701.0,2020.0,0,6,1,0.0,7,9,40.8,68.0,1.0,2.0,12.2,36.6,25.6,26.3,7,7,7,6,N
1.0,13.0,1929.0,14300.0,2015.0,0,6,1,1976.0,6,9,24.5,32.7,1.0,19.0,1.8,12.5,26.5,27.2,N,N,N,6,6
1.0,13.0,1990.0,13416.0,2020.0,0,6,2,0.0,7,5,32.7,54.4,5.0,2.0,36.6,268.2,11.9,12.8,7,7,7,N,N
1.0,13.0,1931.0,4210.0,2020.0,0,6,1,1955.0,5,7,27.2,46.3,1.0,1.0,6.5,49.6,11.9,12.8,5,5,6,7,N
1.0,13.0,1931.0,13030.0,2013.0,0,6,1,1991.0,6,5,26.3,43.5,1.0,1.0,6.4,55.8,21.7,22.6,6,6,6,7,N
1.0,13.0,1931.0,16042.0,2017.0,0,6,1,1984.0,6,5,24.5,32.7,1.0,19.0,1.8,13.1,20.1,27.4,N,N,N,6,6
1.0,13.0,1993.0,14390.0,2013.0,0,6,2,0.0,7,9,32.7,54.4,5.0,2.0,15.2,76.2,24.4,25.0,7,7,7,7,N
1.0,13.0,1999.0,4432.0,2020.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,25.0,75.0,11.4,12.0,6,8,7,7,N
1.0,13.0,1999.0,4210.0,2020.0,0,6,1,0.0,6,7,23.6,39.9,1.0,19.0,2.4,10.4,12.5,21.5,N,N,N,7,6
1.0,13.0,1999.0,4432.0,2020.0,0,6,2,0.0,6,7,23.6,39.9,1.0,19.0,2.4,9.1,11.8,16.0,N,N,N,8,7
1.0,13.0,2018.0,3794.0,2020.0,0,0,2,0.0,8,9,32.7,54.4,5.0,2.0,27.4,82.3,23.7,24.4,7,8,8,N,N
1.0,13.0,1931.0,6574.0,2020.0,0,6,1,2000.0,5,7,23.6,39.9,1.0,19.0,2.4,8.2,12.6,13.3,N,N,N,7,7
1.0,13.0,1985.0,9725.0,2017.0,0,6,1,0.0,5,4,23.6,39.9,1.0,19.0,3.0,13.1,19.8,25.0,N,N,N,7,7
1.0,13.0,2001.0,6687.0,2020.0,0,6,1,0.0,7,6,32.7,54.4,1.0,19.0,2.4,9.4,11.4,12.1,N,N,N,7,7
1.0,13.0,1960.0,12454.0,2020.0,N,N,N,2001.0,5,N,23.6,39.9,1.0,19.0,1.5,11.3,0.0,0.0,N,N,N,7,7
1.0,13.0,1931.0,10940.0,2020.0,0,6,1,2004.0,5,9,23.6,39.9,1.0,19.0,1.8,8.2,27.4,44.2,N,N,N,7,6
1.0,13.0,1988.0,5651.0,2020.0,0,6,2,0.0,7,6,32.7,54.4,5.0,2.0,32.0,120.4,11.4,12.2,7,8,7,N,N
1.0,13.0,1988.0,5290.0,2020.0,0,6,2,0.0,7,6,32.7,54.4,5.0,2.0,32.0,120.4,11.4,12.2,7,8,7,N,N
1.0,13.0,1958.0,3750.0,2013.0,0,6,1,2007.0,6,9,23.6,39.9,1.0,19.0,3.0,26.2,13.8,14.4,N,N,N,6,7
1.0,13.0,1958.0,3750.0,2013.0,0,6,1,0.0,6,7,23.6,39.9,1.0,19.0,3.0,29.0,12.5,13.2,N,N,N,6,7
1.0,13.0,1958.0,7510.0,2013.0,0,6,1,2004.0,5,9,23.6,39.9,1.0,19.0,3.0,7.6,23.5,44.7,N,N,N,7,7
1.0,13.0,1958.0,2518.0,2020.0,0,6,1,0.0,7,7,40.8,68.0,1.0,2.0,9.1,64.6,12.6,13.2,7,7,7,6,N
1.0,13.0,1958.0,2518.0,2020.0,0,6,1,0.0,6,7,23.6,39.9,1.0,19.0,3.0,25.9,12.5,13.2,N,N,N,7,7
1.0,13.0,2004.0,3389.0,2020.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,17.1,34.1,11.5,12.2,6,8,7,7,N
1.0,13.0,2004.0,3389.0,2020.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,24.4,73.2,11.5,12.2,7,8,7,6,N
1.0,13.0,2004.0,3750.0,2013.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,21.9,66.1,11.5,12.2,7,8,7,7,N
1.0,13.0,2004.0,3750.0,2013.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,21.9,43.9,11.5,12.2,7,8,7,6,N
1.0,13.0,2008.0,3021.0,2019.0,0,0,2,0.0,7,7,32.7,54.4,5.0,2.0,24.4,146.3,11.6,12.2,7,8,7,7,N
1.0,13.0,2008.0,2970.0,2019.0,0,0,2,0.0,7,7,32.7,54.4,5.0,2.0,24.4,146.3,11.6,12.2,7,8,7,7,N
1.0,13.0,1958.0,2518.0,2020.0,0,6,1,2004.0,6,7,23.6,39.9,1.0,19.0,3.0,30.8,12.3,13.2,N,N,N,7,7
1.0,13.0,1958.0,5906.0,2020.0,N,N,N,2004.0,5,N,23.6,39.9,1.0,19.0,2.1,18.6,0.0,0.0,N,N,N,7,7
1.0,13.0,1979.0,37118.0,2020.0,0,6,1,0.0,5,5,23.6,39.9,1.0,19.0,2.4,18.6,25.3,33.3,N,N,N,6,7
1.0,13.0,1979.0,12170.0,2013.0,0,6,1,0.0,5,4,23.6,39.9,1.0,19.0,3.0,10.4,26.5,31.1,N,N,N,5,7
1.0,13.0,2004.0,3389.0,2020.0,0,6,2,0.0,7,7,32.7,54.4,1.0,19.0,3.0,29.6,12.6,13.2,N,N,N,7,7
1.0,13.0,1958.0,5906.0,2020.0,N,N,N,2004.0,5,N,23.6,39.9,1.0,19.0,1.8,18.9,0.0,0.0,N,N,N,7,7
1.0,13.0,2006.0,25000.0,2016.0,0,6,2,0.0,7,5,32.7,54.4,1.0,1.0,7.9,16.8,20.0,61.9,7,7,7,7,N
1.0,13.0,2003.0,16990.0,2013.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,35.1,61.0,23.2,24.2,7,7,7,N,N
1.0,13.0,1932.0,2030.0,2013.0,0,6,1,1960.0,6,9,40.8,68.0,3.0,0.0,7.3,36.6,14.5,15.2,7,6,6,N,N
1.0,13.0,2006.0,3030.0,2013.0,0,0,2,0.0,7,7,32.7,54.4,5.0,2.0,38.1,105.2,13.4,14.0,7,7,7,7,N
1.0,13.0,1955.0,14810.0,2013.0,N,N,N,1987.0,5,N,23.6,39.9,1.0,19.0,3.0,13.1,0.0,0.0,N,N,N,6,6
1.0,13.0,1955.0,14810.0,2013.0,N,N,N,1987.0,5,N,23.6,39.9,1.0,19.0,3.0,16.5,0.0,0.0,N,N,N,6,7
1.0,13.0,1955.0,14810.0,2013.0,N,N,N,1987.0,5,N,23.6,39.9,1.0,19.0,3.0,10.1,0.0,0.0,N,N,N,7,6
1.0,13.0,1955.0,14810.0,2013.0,N,N,N,1987.0,5,N,23.6,39.9,1.0,19.0,3.0,23.2,0.0,0.0,N,N,N,6,6
1.0,13.0,1955.0,7947.0,2020.0,0,6,1,0.0,6,9,28.1,46.3,2.0,1.0,7.6,45.7,13.5,14.4,7,7,6,7,N
1.0,13.0,1955.0,15484.0,2020.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,1.8,10.4,0.0,0.0,N,N,N,7,7
1.0,13.0,1960.0,7400.0,2013.0,0,6,1,1999.0,6,6,27.2,46.3,4.0,2.0,38.1,385.6,11.1,12.4,7,7,7,6,N
1.0,13.0,1967.0,7400.0,2013.0,0,6,1,0.0,6,4,30.8,68.0,5.0,2.0,24.7,214.0,10.1,10.8,7,7,6,N,N
1.0,13.0,1969.0,7400.0,2013.0,0,6,1,0.0,6,7,24.5,32.7,5.0,2.0,38.1,385.6,12.2,12.9,7,7,6,7,N
1.0,13.0,1976.0,2030.0,2013.0,0,0,1,0.0,7,6,32.7,54.4,5.0,2.0,25.9,77.7,13.2,13.9,7,7,7,N,N
1.0,13.0,1986.0,8508.0,2019.0,0,6,2,0.0,7,6,32.7,54.4,5.0,2.0,33.5,97.5,11.3,12.2,7,7,7,6,N
1.0,13.0,1986.0,8696.0,2019.0,0,6,2,0.0,6,6,32.7,54.4,5.0,2.0,33.5,97.5,11.3,12.2,7,7,6,6,N
1.0,13.0,1986.0,8508.0,2019.0,0,6,1,0.0,6,6,40.8,68.0,1.0,2.0,9.1,83.2,11.3,12.2,6,6,6,7,N
1.0,13.0,1986.0,8696.0,2019.0,0,6,1,0.0,6,6,40.8,68.0,1.0,2.0,9.1,83.2,11.3,12.2,6,6,7,7,N
1.0,13.0,1986.0,8508.0,2019.0,0,6,1,0.0,7,6,40.8,68.0,1.0,2.0,9.1,36.9,11.4,12.2,7,7,7,7,N
1.0,13.0,1986.0,8696.0,2019.0,0,6,1,0.0,7,6,40.8,68.0,1.0,2.0,9.1,36.9,11.4,12.2,7,7,7,7,N
1.0,13.0,1987.0,9677.0,2020.0,0,6,2,0.0,7,6,32.7,54.4,5.0,2.0,15.2,45.7,11.3,12.2,7,8,7,7,N
1.0,13.0,1987.0,17624.0,2020.0,N,N,N,2003.0,6,N,24.5,32.7,1.0,19.0,1.8,9.1,0.0,0.0,N,N,N,7,7
1.0,13.0,1948.0,11392.0,2020.0,N,N,N,1978.0,5,N,23.6,39.9,1.0,19.0,1.8,10.4,0.0,0.0,N,N,N,7,7
1.0,13.0,1948.0,11392.0,2020.0,N,N,N,1979.0,5,N,23.6,39.9,1.0,19.0,1.5,7.0,0.0,0.0,N,N,N,7,7
1.0,13.0,1948.0,3295.0,2020.0,0,6,1,1979.0,5,9,29.0,49.9,1.0,1.0,7.6,22.9,14.6,15.3,6,6,5,5,N
1.0,13.0,1963.0,9202.0,2020.0,0,6,1,1980.0,5,4,23.6,39.9,1.0,19.0,2.4,11.9,19.6,28.6,N,N,N,6,7
1.0,13.0,1967.0,450.0,2015.0,8,0,1,0.0,6,7,24.5,40.8,2.0,1.0,11.9,23.8,11.4,13.5,7,7,7,N,N
1.0,13.0,1953.0,1520.0,2020.0,0,6,1,0.0,6,5,23.6,39.9,1.0,19.0,2.4,11.6,9.4,10.2,N,N,N,7,7
1.0,13.0,1953.0,1520.0,2020.0,0,6,1,0.0,6,4,23.6,39.9,1.0,19.0,2.4,10.7,7.5,8.3,N,N,N,6,7
1.0,13.0,1953.0,1520.0,2020.0,0,6,1,0.0,6,4,23.6,39.9,1.0,19.0,1.5,7.0,7.5,8.3,N,N,N,7,6
1.0,13.0,1957.0,1919.0,2017.0,N,N,N,2004.0,6,N,23.6,39.9,1.0,19.0,2.1,7.0,0.0,0.0,N,N,N,6,7
1.0,13.0,1960.0,1233.0,2018.0,0,6,1,0.0,6,4,30.8,51.7,1.0,2.0,9.1,74.1,7.8,8.9,7,7,6,6,N
1.0,13.0,1960.0,1919.0,2017.0,0,6,1,2004.0,6,5,23.6,39.9,1.0,19.0,2.4,14.0,9.8,12.6,N,N,N,6,7
1.0,13.0,1960.0,1919.0,2017.0,0,6,1,0.0,6,5,24.5,32.7,1.0,19.0,3.0,6.7,9.8,12.6,N,N,N,7,6
1.0,13.0,2020.0,1864.0,2018.0,0,0,1,0.0,8,7,32.7,54.4,5.0,2.0,12.2,34.7,12.2,12.8,8,9,8,8,N
1.0,13.0,1958.0,199.0,2020.0,0,6,1,0.0,6,8,23.6,39.9,1.0,19.0,3.0,13.7,11.0,11.4,N,N,N,7,7
1.0,13.0,2011.0,416.0,2020.0,0,6,N,0.0,7,N,32.7,54.4,1.0,19.0,1.5,7.3,0.0,13.1,N,N,N,7,7
1.0,13.0,1972.0,563.0,2017.0,N,N,1,2007.0,6,5,23.6,39.9,1.0,19.0,1.5,10.1,8.5,12.9,N,N,N,7,7
1.0,13.0,1976.0,270.0,2013.0,0,6,1,2007.0,6,9,24.5,32.7,1.0,19.0,1.5,7.0,14.3,14.9,N,N,N,7,7
1.0,13.0,1985.0,242.0,2020.0,8,6,1,0.0,6,7,24.5,32.7,1.0,19.0,1.8,10.1,10.2,11.0,N,N,N,8,7
1.0,13.0,1985.0,242.0,2020.0,0,6,1,0.0,6,7,24.5,32.7,1.0,19.0,3.0,16.5,10.2,11.0,N,N,N,7,7
1.0,13.0,1986.0,242.0,2020.0,0,6,1,0.0,6,7,24.5,32.7,1.0,19.0,1.8,19.8,10.2,11.0,N,N,N,6,6
1.0,13.0,1986.0,242.0,2020.0,0,6,1,0.0,6,7,24.5,32.7,1.0,19.0,2.1,10.7,10.2,11.0,N,N,N,7,7
1.0,13.0,1958.0,561.0,2020.0,0,6,1,0.0,6,6,23.6,39.9,1.0,19.0,2.7,11.9,9.8,10.3,N,N,N,7,7
1.0,13.0,1968.0,316.0,2020.0,0,6,1,0.0,6,7,29.0,48.1,1.0,1.0,7.6,31.1,10.4,10.9,6,6,6,6,N
1.0,13.0,1980.0,561.0,2020.0,0,0,1,0.0,6,6,32.7,54.4,5.0,2.0,36.6,156.1,10.3,11.0,7,7,6,6,N
1.0,13.0,1980.0,561.0,2020.0,0,0,1,0.0,7,6,40.8,68.0,1.0,2.0,9.1,37.2,10.5,11.1,7,7,7,7,N
1.0,13.0,1967.0,1600.0,2018.0,0,6,1,0.0,7,4,34.5,58.0,1.0,2.0,9.1,36.9,7.9,8.6,7,7,7,7,N
1.0,13.0,1967.0,1600.0,2018.0,0,6,1,0.0,6,4,27.2,45.4,4.0,2.0,45.7,156.4,7.9,8.6,7,7,7,6,N
1.0,13.0,1967.0,1600.0,2018.0,0,6,1,0.0,7,4,34.5,57.1,1.0,2.0,9.1,28.0,7.9,8.6,7,7,7,7,N
1.0,13.0,1967.0,1811.0,2020.0,0,6,1,0.0,7,4,34.5,58.0,1.0,2.0,9.1,27.7,7.9,8.6,7,7,7,6,N
1.0,13.0,1978.0,2190.0,2013.0,0,6,1,2015.0,6,9,24.5,32.7,1.0,19.0,2.1,13.1,17.5,18.1,N,N,N,8,7
1.0,13.0,2015.0,3150.0,2012.0,N,N,N,0.0,7,N,32.7,54.4,1.0,19.0,2.7,6.4,0.0,0.0,N,N,N,7,7
1.0,13.0,1979.0,3970.0,2013.0,8,6,1,0.0,6,9,23.6,39.9,1.0,19.0,2.1,18.0,18.1,18.7,N,N,N,6,7
1.0,13.0,1987.0,5534.0,2020.0,8,6,1,1999.0,5,9,23.6,39.9,1.0,19.0,2.1,10.7,18.9,22.4,N,N,N,7,7
1.0,13.0,2002.0,4977.0,2017.0,0,6,1,0.0,7,9,32.7,44.4,1.0,19.0,2.1,27.1,13.9,14.6,N,N,N,7,7
1.0,13.0,1955.0,1689.0,2020.0,0,6,1,0.0,6,5,24.5,32.7,1.0,19.0,2.7,9.1,8.8,9.5,N,N,N,8,6
1.0,13.0,1958.0,1689.0,2020.0,0,6,1,2009.0,5,7,20.0,52.6,5.0,2.0,16.2,103.6,12.2,12.8,7,7,7,6,N
1.0,13.0,1969.0,1475.0,2020.0,0,6,1,0.0,5,4,20.9,57.1,5.0,2.0,33.5,120.7,7.8,8.6,7,7,7,7,N
1.0,13.0,1940.0,753.0,2020.0,0,6,1,0.0,6,6,24.5,32.7,1.0,19.0,3.0,18.0,9.1,9.5,N,N,N,6,7
1.0,13.0,1955.0,187.0,2018.0,0,6,1,0.0,6,4,24.5,56.2,1.0,1.0,4.6,9.1,7.2,7.7,7,7,7,6,N
1.0,13.0,1955.0,170.0,2013.0,0,6,1,0.0,6,9,23.6,39.9,1.0,19.0,3.0,9.1,11.6,12.0,N,N,N,7,7
1.0,13.0,1955.0,170.0,2013.0,0,6,1,0.0,6,6,23.6,39.9,1.0,19.0,3.0,10.1,9.1,9.5,N,N,N,5,7
1.0,13.0,1955.0,516.0,2020.0,0,6,1,1979.0,7,4,36.3,68.0,1.0,1.0,7.6,45.7,7.2,7.7,7,7,7,6,N
1.0,13.0,1955.0,744.0,2020.0,0,6,1,0.0,6,4,22.7,45.4,1.0,1.0,7.6,15.2,7.2,7.7,7,7,7,6,N
1.0,13.0,1955.0,744.0,2020.0,0,6,1,2012.0,6,7,23.6,39.9,1.0,19.0,3.0,10.1,11.6,12.0,N,N,N,7,7
1.0,13.0,1972.0,1254.0,2020.0,0,6,1,1996.0,6,5,23.6,39.9,1.0,19.0,2.1,11.0,17.1,17.5,N,N,N,7,6
1.0,13.0,1972.0,1745.0,2017.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,1.5,6.7,0.0,0.0,N,N,N,7,7
1.0,13.0,1982.0,17400.0,2016.0,0,6,1,1996.0,6,7,24.5,32.7,1.0,19.0,1.5,8.8,11.6,23.2,N,N,N,7,7
1.0,13.0,1982.0,17400.0,2016.0,0,6,1,0.0,5,9,23.6,39.9,1.0,19.0,3.0,11.3,20.4,29.5,N,N,N,6,6
1.0,13.0,1990.0,16990.0,2013.0,0,6,1,2012.0,5,N,23.6,39.9,1.0,19.0,3.0,28.3,0.0,0.0,N,N,N,7,6
1.0,13.0,1990.0,16990.0,2013.0,N,6,1,2012.0,5,N,23.6,39.9,1.0,19.0,2.1,9.8,0.0,0.0,N,N,N,8,7
1.0,13.0,1990.0,16990.0,2013.0,N,N,N,2013.0,5,N,23.6,39.9,1.0,19.0,1.5,7.0,0.0,0.0,N,N,N,8,7
1.0,13.0,1990.0,16990.0,2013.0,N,N,N,2007.0,5,N,23.6,39.9,1.0,19.0,3.0,26.2,0.0,0.0,N,N,N,6,7
1.0,13.0,1990.0,16990.0,2013.0,0,6,1,2007.0,5,4,23.6,39.9,1.0,19.0,2.7,15.2,29.3,75.9,N,N,N,7,7
1.0,13.0,1990.0,12798.0,2020.0,0,6,1,0.0,5,9,23.6,39.9,1.0,19.0,2.4,9.4,22.6,23.2,N,N,N,7,7
1.0,13.0,1998.0,16696.0,2020.0,0,0,1,0.0,5,5,28.1,46.3,3.0,2.0,51.8,274.3,11.9,12.8,6,7,5,4,N
1.0,13.0,1998.0,16696.0,2020.0,0,0,2,0.0,6,5,32.7,54.4,5.0,2.0,30.5,61.0,11.9,12.8,6,7,6,7,N
1.0,13.0,1998.0,16696.0,2020.0,0,0,2,0.0,7,5,32.7,54.4,5.0,2.0,30.5,30.5,11.9,12.8,7,7,7,7,N
1.0,13.0,1998.0,16696.0,2020.0,0,0,2,0.0,7,5,32.7,54.4,5.0,2.0,33.5,100.6,11.9,12.8,7,7,7,7,N
1.0,13.0,1998.0,16696.0,2020.0,0,0,2,0.0,7,5,32.7,54.4,5.0,2.0,27.4,109.7,11.9,12.8,7,7,7,7,N
1.0,13.0,1998.0,16696.0,2020.0,0,0,2,0.0,7,5,32.7,54.4,5.0,2.0,33.5,201.2,11.9,12.8,7,7,7,7,N
1.0,13.0,1998.0,7970.0,2013.0,0,0,2,0.0,7,5,32.7,54.4,5.0,2.0,34.1,137.2,11.9,12.8,7,7,7,7,N
1.0,13.0,1998.0,6700.0,2016.0,N,N,N,2007.0,5,N,23.6,39.9,1.0,19.0,2.1,10.7,0.0,0.0,N,N,N,7,7
1.0,13.0,1999.0,8015.0,2020.0,8,6,1,0.0,5,N,23.6,39.9,1.0,19.0,1.8,11.3,0.0,0.0,N,N,N,7,7
1.0,13.0,1999.0,8015.0,2020.0,0,6,1,0.0,7,5,32.7,54.4,5.0,2.0,27.4,67.1,12.2,12.8,7,8,7,7,N
1.0,13.0,1999.0,8015.0,2020.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,2.7,6.7,0.0,0.0,N,N,N,6,7
1.0,13.0,1999.0,7932.0,2020.0,N,N,N,2003.0,5,9,23.6,39.9,1.0,19.0,1.8,8.2,18.6,31.2,N,N,N,7,7
1.0,13.0,1999.0,7932.0,2020.0,N,N,N,2003.0,5,N,23.6,39.9,1.0,19.0,3.0,14.0,0.0,0.0,N,N,N,7,7
1.0,13.0,1999.0,660.0,2013.0,0,6,1,0.0,6,9,23.6,39.9,1.0,19.0,1.8,11.6,12.9,16.8,N,N,N,7,6
1.0,13.0,1999.0,660.0,2013.0,N,N,N,0.0,6,9,23.6,39.9,1.0,19.0,1.8,11.6,12.9,19.5,N,N,N,7,7
1.0,13.0,2003.0,7960.0,2013.0,0,0,1,0.0,7,3,32.7,54.4,5.0,2.0,21.6,125.9,9.0,9.6,7,8,7,7,N
1.0,13.0,2003.0,100.0,2013.0,0,0,1,0.0,7,3,32.7,54.4,5.0,2.0,22.3,130.2,9.0,9.6,7,8,7,7,N
1.0,13.0,2004.0,8619.0,2020.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,25.9,134.1,23.2,24.2,7,8,7,7,N
1.0,13.0,2004.0,8619.0,2020.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,25.0,51.2,23.2,24.2,7,8,7,N,N
1.0,13.0,2003.0,22000.0,2016.0,N,N,N,0.0,7,N,32.7,54.4,1.0,19.0,1.5,8.5,0.0,0.0,N,N,N,7,7
1.0,13.0,2003.0,7960.0,2013.0,N,N,N,0.0,7,N,32.7,54.4,1.0,19.0,1.5,8.8,0.0,0.0,N,N,N,6,7
1.0,13.0,2003.0,4000.0,2016.0,0,6,1,0.0,7,4,32.7,54.4,1.0,19.0,3.0,11.3,16.3,25.3,N,N,N,7,7
1.0,13.0,2003.0,8619.0,2020.0,N,N,N,0.0,7,N,32.7,54.4,1.0,19.0,3.0,11.0,0.0,0.0,N,N,N,6,7
1.0,13.0,2003.0,16990.0,2013.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,25.0,51.2,23.2,24.2,7,8,7,N,N
1.0,13.0,2004.0,16696.0,2020.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,36.6,82.3,23.6,24.7,7,7,7,N,N
1.0,13.0,2004.0,7932.0,2020.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,36.6,82.3,23.2,24.5,7,7,7,N,N
1.0,13.0,2005.0,11591.0,2020.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,36.6,117.3,23.5,24.5,7,7,7,N,N
1.0,13.0,2005.0,11591.0,2020.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,29.9,29.9,25.2,26.3,7,7,7,N,N
1.0,13.0,2013.0,16990.0,2013.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,24.4,59.7,23.2,24.4,7,8,7,N,N
1.0,13.0,2013.0,16990.0,2013.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,24.4,59.7,23.2,24.4,7,8,7,N,N
1.0,13.0,2015.0,18200.0,2014.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,33.5,90.8,23.2,24.4,7,8,7,N,N
1.0,13.0,2017.0,8228.0,2020.0,0,0,2,0.0,8,6,32.7,54.4,5.0,2.0,30.5,61.0,11.3,12.2,7,8,8,7,N
1.0,13.0,2017.0,8228.0,2020.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,30.5,30.5,11.3,12.2,7,8,7,7,N
1.0,13.0,2017.0,8228.0,2020.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,33.5,100.6,11.3,12.2,7,8,7,7,N
1.0,13.0,2017.0,8228.0,2020.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,27.4,109.7,11.3,12.2,7,7,7,7,N
1.0,13.0,2017.0,8228.0,2020.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,33.5,201.2,11.3,12.2,7,7,8,7,N
1.0,13.0,2017.0,6100.0,2013.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,34.3,137.2,11.3,12.2,7,8,7,7,N
1.0,13.0,2017.0,8228.0,2020.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,51.8,292.6,11.3,12.2,7,7,7,6,N
1.0,13.0,2018.0,16558.0,2015.0,0,6,2,0.0,7,7,32.7,54.4,1.0,19.0,2.7,19.2,11.6,15.9,N,N,N,7,7
1.0,13.0,1962.0,253.0,2020.0,0,6,1,0.0,6,7,23.6,39.9,1.0,19.0,1.8,8.5,9.8,10.2,N,N,N,7,7
1.0,13.0,1962.0,253.0,2020.0,0,6,1,0.0,6,7,23.6,39.9,1.0,19.0,2.4,14.9,9.8,10.2,N,N,N,7,7
1.0,13.0,1963.0,199.0,2020.0,0,6,1,0.0,5,5,26.3,43.5,4.0,2.0,18.3,104.2,7.3,7.9,7,7,5,5,N
1.0,13.0,1961.0,568.0,2020.0,0,6,1,1982.0,6,4,27.2,57.1,1.0,1.0,7.6,45.7,7.1,7.7,7,7,7,7,N
1.0,13.0,1973.0,167.0,2020.0,0,6,1,0.0,7,5,33.6,56.2,1.0,2.0,12.5,37.5,7.9,8.6,7,7,7,6,N
1.0,13.0,1978.0,1111.0,2020.0,8,6,1,0.0,6,9,23.6,39.9,1.0,19.0,2.1,7.6,20.1,20.5,N,N,N,7,7
2.0,13.0,1990.0,40.0,2010.0,0,6,5,2010.0,5,8,32.7,43.5,3.0,0.0,7.6,8.5,4.8,5.1,4,5,6,7,N
2.0,13.0,1958.0,120.0,2013.0,0,6,1,0.0,3,3,24.5,32.7,3.0,2.0,5.2,11.3,5.5,5.7,5,6,3,5,N
2.0,13.0,1960.0,90.0,2010.0,0,6,9,1975.0,4,6,24.5,32.7,5.0,5.0,17.7,41.5,4.4,4.7,7,7,4,7,N
2.0,13.0,1991.0,50.0,2010.0,8,6,5,0.0,0,3,0.0,0.0,3.0,0.0,15.2,16.5,4.9,5.0,2,2,5,7,N
1.0,13.0,1932.0,5940.0,2013.0,0,6,1,1960.0,6,5,26.3,44.4,1.0,1.0,6.1,48.8,12.8,13.4,6,6,6,6,N
1.0,13.0,1948.0,11250.0,2019.0,0,6,1,0.0,7,7,40.8,68.0,1.0,1.0,7.6,38.1,12.0,12.8,7,7,7,7,N
1.0,13.0,1970.0,10405.0,2020.0,0,6,1,0.0,5,7,20.9,57.1,5.0,2.0,23.8,270.4,12.2,12.9,7,7,6,N,N
1.0,13.0,1970.0,9456.0,2019.0,0,6,1,0.0,5,7,23.6,57.1,5.0,2.0,23.8,285.0,12.2,12.9,7,7,6,N,N
1.0,13.0,1970.0,19198.0,2018.0,0,6,1,0.0,5,7,22.7,59.9,5.0,2.0,22.9,53.3,12.2,12.9,7,7,7,N,N
1.0,13.0,1970.0,11180.0,2013.0,0,6,1,0.0,5,7,22.7,59.9,5.0,2.0,22.9,53.3,12.2,12.9,7,6,7,N,N
1.0,13.0,1976.0,11250.0,2019.0,0,6,1,0.0,6,7,37.2,63.5,1.0,1.0,7.9,39.9,12.7,13.5,6,6,6,7,N
1.0,13.0,1976.0,23506.0,2020.0,N,N,N,2004.0,6,N,24.5,32.7,1.0,19.0,1.5,7.3,0.0,0.0,N,N,N,7,6
1.0,13.0,1976.0,120.0,2013.0,0,0,1,0.0,6,7,32.7,54.4,5.0,2.0,30.5,131.1,10.4,11.1,7,6,7,N,N
1.0,13.0,1976.0,480.0,2015.0,0,0,1,0.0,6,6,32.7,54.4,5.0,2.0,36.6,155.4,10.4,11.1,7,6,7,N,N
